Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
872,0,3,45,391,1,2,3,3,0,0,12,2,2,0,2,4,6,54,46,1,1,14,15,3,0,2,4,4,3,3,0,5,0,5,0,42,1,1,2,1,4,171,0,0,68,0,0,1,0,3,1,2,3,6,0,5,1,39,2,2,112,4,4,2,121,0,57,0,0,0,3,1,4,0,9,2,8,4,116000
873,2,3,31,789,1,2,3,3,4,0,12,2,2,0,2,4,6,50,0,1,1,6,6,3,0,2,4,1,3,3,3,4,153,5,0,292,164,1,2,1,4,263,0,7,263,0,0,1,0,3,1,3,4,6,1,2,1,35,2,1,43,4,4,2,0,18,0,0,0,0,3,4,1,0,8,3,8,4,133000
874,4,4,23,125,1,2,3,3,4,0,17,0,2,0,0,4,5,44,0,1,1,13,14,3,0,3,4,1,3,3,3,5,0,5,0,421,72,1,0,1,4,34,39,0,182,0,0,1,1,3,1,3,3,6,0,5,5,29,2,1,8,4,4,2,3,0,0,0,0,0,3,4,4,0,7,3,8,0,66500
875,5,1,46,409,1,2,3,3,4,0,21,2,2,0,5,7,4,108,57,1,1,5,5,3,0,2,4,2,2,3,0,2,19,5,0,634,390,1,0,1,4,375,402,0,810,0,0,2,1,4,1,0,9,6,1,2,3,93,0,2,221,4,4,2,131,196,0,0,0,0,3,4,4,0,7,1,6,5,303477
876,0,3,65,1043,1,2,3,1,4,1,11,2,2,0,2,3,4,64,13,1,1,6,10,3,0,3,4,2,3,3,1,0,315,5,0,276,317,1,2,1,4,266,0,0,125,1,0,1,0,3,1,3,3,6,0,5,1,49,2,2,288,4,4,2,0,0,0,0,0,0,3,4,4,0,0,1,8,4,132250
877,5,3,45,382,1,2,3,3,4,0,16,2,2,0,5,8,4,105,55,3,1,12,13,2,141,2,4,2,0,3,3,2,546,5,0,174,539,1,0,1,4,528,182,0,741,1,0,2,1,4,1,0,8,6,1,2,1,90,0,3,333,4,4,2,112,0,0,0,0,0,3,4,4,0,5,3,8,4,350000
878,9,3,59,753,1,2,0,3,4,0,19,2,2,0,6,4,6,62,45,1,1,6,6,3,0,3,4,1,3,3,0,0,452,5,0,118,348,1,4,1,4,355,0,0,199,1,0,1,0,3,1,2,4,3,0,5,5,73,2,2,240,4,4,2,118,0,0,0,0,0,3,2,2,3,5,4,8,4,148000
879,0,3,110,181,1,2,0,3,1,0,5,2,2,0,2,4,7,79,55,1,1,12,13,1,49,2,2,1,3,3,3,0,323,5,0,122,185,1,0,1,4,139,0,0,50,1,0,1,0,3,1,3,4,6,0,5,1,64,2,1,70,4,4,2,0,0,0,0,0,0,3,1,4,0,6,3,8,4,136500
880,0,3,31,184,1,2,3,3,4,0,7,2,2,0,2,4,4,106,56,1,1,12,13,3,0,3,4,2,0,1,3,0,483,5,0,45,333,1,2,1,4,304,0,0,152,1,0,1,1,2,1,3,3,6,0,5,1,91,0,2,139,4,4,2,0,37,0,0,0,0,3,4,4,0,5,1,8,4,157000
881,4,3,15,902,1,2,0,3,1,0,23,2,2,0,0,6,4,91,41,1,1,6,6,1,71,2,2,1,2,3,2,3,454,5,0,149,378,1,0,1,4,377,64,0,536,0,0,2,1,3,1,2,5,6,1,4,1,76,1,2,101,4,4,2,97,25,0,0,0,0,3,4,4,0,3,1,8,4,187500
882,5,3,110,500,1,2,0,3,0,0,8,2,2,0,5,5,4,93,43,1,1,12,13,3,0,3,4,2,2,3,3,5,0,5,0,505,149,1,2,1,4,103,196,0,457,0,0,2,1,3,1,3,5,6,1,4,3,79,1,2,94,4,4,2,212,28,0,0,0,0,3,2,4,0,11,3,8,4,178000
883,7,3,31,144,1,2,3,0,4,0,18,2,2,0,3,3,4,16,0,1,1,13,14,3,0,2,4,2,3,0,3,5,0,5,0,496,139,1,4,0,4,202,201,18,743,1,0,1,0,5,1,3,8,6,0,5,5,83,2,1,133,4,2,2,0,148,0,0,0,0,3,4,4,0,2,0,8,4,118500
884,0,3,36,197,1,2,3,3,4,0,12,2,2,0,2,4,4,68,17,1,1,6,6,1,29,3,4,1,3,3,3,1,194,5,0,295,199,1,4,1,4,157,0,0,59,0,0,1,0,3,1,3,3,6,0,5,1,53,1,1,43,4,4,2,0,0,0,0,0,0,3,1,4,0,6,3,8,4,100000
885,11,1,21,101,1,2,0,3,1,0,21,2,2,4,2,8,4,100,50,1,1,8,8,1,29,2,4,2,0,3,0,2,564,5,0,295,636,1,0,1,4,653,0,0,530,1,0,2,0,2,1,2,3,6,1,4,1,85,0,2,187,4,4,2,44,53,0,0,0,0,3,4,4,0,0,2,1,0,328900
886,10,3,41,319,1,2,3,3,0,0,12,2,2,2,2,4,4,60,55,1,1,8,8,1,74,3,4,1,3,3,3,3,247,5,0,628,614,1,0,1,4,655,0,0,532,0,0,2,0,4,2,3,6,6,0,5,1,91,0,2,246,4,4,2,175,42,0,0,0,0,3,4,4,0,5,0,8,3,145000
887,4,3,30,983,1,2,0,3,4,0,7,2,2,0,0,4,6,56,5,1,1,8,8,3,0,3,2,2,3,3,3,5,0,5,0,512,155,1,4,1,4,143,59,0,337,0,0,1,1,3,1,3,6,6,0,5,1,41,2,1,50,4,4,2,60,0,0,0,60,0,3,4,4,0,3,2,8,4,135500
888,0,3,66,970,1,2,0,3,4,1,12,2,2,0,2,7,5,71,20,0,5,13,14,3,0,2,2,2,3,1,1,0,138,4,128,606,708,1,0,1,4,737,0,0,739,1,0,2,0,4,1,2,6,6,1,4,1,56,2,2,272,4,4,2,33,158,0,0,52,0,3,4,4,0,9,1,8,4,268000
889,0,3,92,792,1,2,3,3,4,0,12,1,2,0,2,5,3,54,3,3,1,13,14,1,49,3,4,1,3,3,3,1,505,5,0,310,565,1,0,1,4,552,0,0,400,1,0,1,0,2,1,3,4,6,1,4,1,39,1,2,186,4,4,2,0,0,0,7,0,0,3,4,4,0,1,3,8,4,149500
890,4,3,31,283,1,2,3,3,0,0,12,0,2,0,0,4,6,50,56,1,1,8,8,3,0,3,2,1,3,3,2,5,0,5,0,419,70,1,0,1,4,32,9,0,74,0,0,1,0,3,1,3,4,6,1,3,5,89,2,2,240,4,4,2,0,0,0,0,0,0,3,2,2,16,6,1,8,4,122900
891,5,3,41,688,1,2,3,3,4,0,19,2,2,0,5,5,4,79,28,3,1,6,6,1,50,3,4,1,3,3,3,3,73,4,95,106,213,1,2,1,4,177,184,0,511,0,0,2,1,3,1,3,5,6,1,4,1,64,1,2,133,4,4,2,157,0,0,0,0,0,3,4,4,0,6,3,8,4,172500
892,0,3,41,324,1,2,3,3,4,0,19,2,2,0,2,5,7,64,53,3,1,6,6,3,0,3,4,1,3,3,3,2,335,5,0,246,313,1,4,1,4,288,0,0,141,0,1,1,0,3,1,3,4,6,0,5,1,49,1,1,30,4,4,2,118,0,0,0,0,0,3,2,4,0,1,0,8,4,154500
893,0,3,110,869,1,2,3,3,4,0,19,4,2,0,2,4,4,55,4,1,1,13,10,3,0,3,4,2,2,3,2,1,514,5,0,196,502,1,4,1,4,494,0,0,330,1,0,1,0,3,1,3,4,6,1,2,1,40,2,1,77,4,4,2,260,97,0,0,0,0,3,0,4,0,5,2,8,4,165000
894,10,3,35,183,1,2,3,0,4,0,20,2,2,2,2,4,4,80,29,1,1,9,10,3,0,3,4,3,4,4,4,6,0,6,0,0,0,1,4,1,4,567,0,0,420,0,0,2,0,4,2,3,6,6,0,5,1,65,2,2,101,4,4,2,0,0,0,0,0,0,3,4,4,0,5,3,8,2,118858
895,5,3,42,188,1,2,3,3,4,0,12,2,2,0,5,5,4,64,13,3,1,6,6,1,244,3,4,1,3,3,3,1,171,5,0,237,130,1,4,1,4,226,213,0,576,1,0,1,1,4,1,3,6,6,1,4,1,49,1,2,169,4,4,2,0,38,0,0,0,0,3,4,4,0,9,2,8,4,140000
896,1,4,21,369,1,0,3,3,4,0,9,2,2,0,2,3,5,39,0,1,1,13,14,3,0,3,4,0,3,3,3,0,100,5,0,416,236,1,0,0,4,199,0,0,86,0,0,1,0,2,1,3,4,6,0,5,5,24,2,1,67,4,4,2,0,18,0,0,0,0,3,4,4,0,3,0,8,0,106500
897,10,3,35,183,1,2,3,3,4,0,20,1,2,2,5,4,4,80,29,1,1,9,10,3,0,3,4,3,4,4,4,6,0,6,0,0,0,1,4,1,4,326,344,0,746,0,0,2,0,6,2,3,10,6,0,5,5,65,2,2,205,4,4,2,86,0,0,0,0,0,3,4,4,0,5,3,8,2,142953
898,0,3,71,850,1,2,0,3,4,0,16,2,2,0,2,8,4,110,60,3,1,12,13,2,306,0,4,2,0,3,1,2,634,5,0,69,710,1,0,1,4,741,0,0,772,1,0,2,1,2,1,0,9,6,2,2,1,95,0,3,371,4,4,2,0,55,0,0,0,0,3,4,4,0,2,4,6,5,611657
899,0,3,36,180,1,2,3,3,4,0,19,1,2,0,2,4,6,62,44,1,1,6,10,3,0,3,4,1,3,3,3,1,213,5,0,286,209,1,4,1,4,410,0,0,244,0,0,1,0,3,1,3,4,6,1,4,1,47,2,1,43,4,4,2,0,0,0,0,0,0,3,4,4,0,5,0,8,4,135000
900,0,3,110,214,1,2,0,3,4,0,12,2,2,0,2,3,5,72,21,1,1,6,6,3,0,3,4,1,3,3,3,0,122,5,0,342,180,1,4,1,4,135,0,0,47,0,0,1,0,2,1,3,2,6,0,5,5,65,2,1,308,4,4,2,0,0,0,0,0,0,3,4,4,0,5,1,8,4,110000
901,0,3,35,357,1,2,0,3,4,0,12,2,2,0,2,4,6,58,50,3,1,8,8,3,0,3,2,1,3,3,2,1,437,5,0,61,270,1,4,1,4,454,0,0,283,1,0,1,0,2,1,3,3,6,0,5,5,54,2,1,343,4,4,2,0,0,0,0,0,0,3,4,4,0,4,3,8,4,153000
902,5,3,34,263,1,2,3,3,4,0,8,2,2,0,5,6,4,104,53,1,1,12,13,3,0,2,4,2,2,3,3,5,0,5,0,488,131,1,0,1,4,102,148,0,403,0,0,2,1,3,1,2,6,6,1,2,1,89,0,2,97,4,4,2,0,62,0,0,0,0,3,4,4,0,6,0,8,4,180000
903,0,3,21,948,1,2,0,1,1,0,8,2,2,0,2,6,4,107,56,3,1,12,13,1,8,2,4,2,2,3,3,5,0,5,0,752,627,1,0,1,4,634,0,0,504,0,0,2,0,3,1,2,5,6,1,2,1,92,1,3,312,4,4,2,78,48,0,0,0,0,3,4,4,0,7,0,6,5,240000
904,0,3,110,142,1,2,0,3,4,0,19,2,2,0,2,4,5,68,17,1,1,6,14,1,39,3,4,1,3,3,3,2,291,5,0,162,192,1,4,1,4,165,0,0,65,0,0,1,0,3,1,3,4,6,0,5,1,53,2,1,43,4,4,2,0,0,0,0,0,0,3,2,4,0,7,1,8,4,125500
905,0,3,51,531,1,2,3,3,4,0,12,2,2,0,2,4,4,55,4,1,1,6,6,2,65,3,4,1,3,3,3,4,141,3,59,260,310,1,4,1,4,284,0,0,138,1,0,1,0,3,1,3,4,6,0,5,1,40,1,1,36,4,4,2,0,0,63,0,0,0,3,2,4,0,1,4,8,4,128000
906,0,3,86,882,1,2,0,3,0,0,21,2,2,0,2,7,4,107,56,1,1,12,13,2,136,2,4,2,2,3,3,2,18,5,0,734,612,1,0,1,4,618,0,0,482,1,0,2,0,3,1,2,6,6,1,2,1,92,1,3,397,4,4,2,0,48,0,0,0,0,3,4,4,0,5,1,8,4,255000
907,4,3,57,732,1,2,0,3,4,0,6,2,2,0,0,6,6,39,37,1,1,3,3,3,0,2,4,1,2,3,3,4,71,5,0,495,287,1,2,1,4,253,314,0,689,0,0,1,1,3,1,2,4,6,1,2,1,24,0,1,3,1,4,2,0,0,0,0,69,0,3,4,4,0,5,0,8,4,250000
908,0,3,110,390,1,2,0,2,4,1,11,2,2,0,2,4,4,84,33,1,1,6,6,3,0,3,4,1,2,3,0,1,110,0,63,136,185,1,4,1,4,165,0,0,65,1,0,1,0,2,1,3,3,6,0,5,1,69,2,2,170,4,4,2,94,0,0,0,0,0,3,2,4,0,5,0,8,4,131000
909,5,3,101,833,1,2,1,3,4,0,8,2,2,0,5,5,4,106,55,1,1,12,13,3,0,2,4,2,2,3,3,5,0,5,0,463,111,1,0,1,4,62,171,0,387,0,0,2,1,3,1,2,6,6,1,2,1,91,0,2,95,4,4,2,9,14,0,0,0,0,3,4,4,0,5,3,8,4,174000
910,10,3,51,737,1,2,3,3,0,0,12,1,2,2,5,4,4,61,10,1,1,8,8,1,225,3,4,1,3,3,3,4,201,5,0,414,344,1,4,1,0,316,358,0,755,0,0,2,0,5,2,3,10,6,0,5,5,46,2,2,166,4,4,2,0,0,0,0,0,0,3,4,4,0,0,4,8,4,154300
911,0,3,110,450,1,2,0,3,1,1,5,2,2,0,2,4,6,78,39,1,1,6,10,3,0,3,4,1,2,1,0,0,57,5,0,615,445,1,4,1,4,431,0,0,263,0,0,1,1,3,1,2,3,6,0,5,5,64,2,1,24,4,4,2,102,0,0,0,0,0,3,4,4,0,9,3,8,4,143500
912,1,4,22,138,1,2,3,3,4,0,3,2,2,0,2,4,6,29,0,1,1,8,8,3,0,3,4,0,3,3,3,4,223,5,0,164,122,1,4,0,4,252,0,0,116,0,0,1,0,3,1,3,4,2,0,5,5,13,2,1,139,4,4,2,0,0,38,0,12,0,3,2,2,9,6,0,8,0,88000
913,10,2,53,146,1,2,3,1,4,0,6,2,2,2,5,4,5,50,0,1,1,8,8,3,0,3,4,1,3,3,3,1,99,5,0,444,276,1,4,0,0,240,307,0,671,0,0,2,0,4,2,3,6,6,0,5,0,35,2,3,401,4,4,2,0,0,0,0,0,0,3,4,4,0,7,1,8,4,145000
914,12,1,2,35,1,1,3,3,4,0,21,2,2,4,5,5,4,110,59,1,1,12,13,2,40,2,4,2,2,3,0,2,104,5,0,195,46,1,0,1,4,20,104,0,235,0,0,2,1,2,1,2,2,6,0,5,5,95,1,2,205,4,4,2,0,168,0,0,0,0,3,4,4,0,5,3,6,5,173733
915,12,4,0,14,1,2,3,3,4,0,10,2,2,3,5,3,4,71,20,1,1,5,5,1,41,3,4,1,3,3,3,5,0,5,0,351,30,1,1,1,4,10,70,0,153,0,0,1,1,3,1,3,4,6,0,5,1,56,2,1,41,4,4,2,0,0,0,0,0,0,3,4,4,0,0,1,8,4,75000
916,0,0,21,409,1,2,3,3,4,0,9,2,2,0,2,1,2,50,0,1,1,0,0,3,0,3,4,1,3,3,0,1,15,5,0,275,15,1,4,0,0,3,0,0,2,1,0,0,0,1,1,3,2,6,0,5,5,44,2,1,56,4,4,2,0,0,0,0,0,0,3,4,4,0,9,0,8,0,35311
917,0,3,110,998,1,2,3,3,4,0,7,2,2,0,2,3,5,57,6,1,1,12,13,3,0,3,4,1,3,3,3,0,513,5,0,21,362,1,0,1,0,406,0,0,239,0,0,1,0,3,1,3,4,6,0,5,1,42,1,1,40,4,4,2,0,0,0,0,0,0,3,4,4,0,3,3,8,4,135000
918,5,3,74,862,1,2,0,3,0,0,20,2,2,0,5,6,4,92,41,1,1,6,6,3,0,2,4,2,0,3,2,1,13,2,113,268,343,1,0,1,4,172,370,0,714,1,0,2,1,4,1,2,6,6,1,4,1,77,1,3,378,4,4,2,29,151,92,0,0,0,3,0,4,0,10,1,8,4,238000
919,0,3,58,672,1,2,0,3,0,0,12,2,2,0,2,5,7,59,52,3,1,8,8,3,0,0,4,1,2,3,3,0,247,1,78,141,390,1,0,1,4,505,0,0,347,1,0,1,0,3,1,3,4,2,1,4,1,76,2,2,254,4,4,2,0,39,0,0,42,0,3,4,4,0,4,2,8,4,176500
920,5,3,41,329,1,2,0,3,4,0,20,2,2,0,5,5,4,95,44,1,1,6,6,1,61,2,2,2,2,1,3,2,415,5,0,49,220,1,0,1,4,190,196,0,540,0,1,2,1,3,1,2,5,6,0,5,1,80,1,2,157,4,4,2,188,73,0,0,0,0,3,4,4,0,6,1,8,4,201000
921,10,3,38,374,1,2,3,3,4,0,7,1,2,2,0,4,6,9,53,1,1,8,8,3,0,3,4,1,3,3,3,0,522,5,0,102,448,1,2,1,4,433,277,0,735,2,0,2,2,4,2,3,7,6,0,5,6,97,3,0,0,5,5,0,0,58,0,0,0,0,3,0,4,0,8,2,8,4,145900
922,0,3,36,576,1,2,3,3,4,0,8,6,2,0,2,5,4,106,56,1,1,12,13,3,0,2,4,2,2,3,3,2,7,5,0,677,472,1,0,1,4,459,0,0,288,0,0,2,0,3,1,2,4,6,1,2,1,91,0,2,99,4,4,2,46,0,0,1,0,0,3,4,4,0,9,0,6,5,169990
923,11,3,21,279,1,2,3,3,4,0,20,2,2,4,2,5,4,94,44,1,1,9,10,3,0,2,4,2,2,3,3,3,41,2,129,380,604,1,0,1,4,607,0,0,470,1,0,2,0,2,1,2,3,6,1,1,1,79,1,2,210,4,4,2,0,57,0,0,0,0,3,4,4,0,6,2,8,4,193000
924,0,3,50,577,1,2,3,3,4,0,14,2,2,0,2,5,5,81,30,1,1,9,10,1,100,3,2,1,2,3,3,1,310,3,137,0,633,1,4,1,4,640,0,0,513,1,0,2,0,3,1,3,5,6,1,4,1,66,2,2,263,4,4,2,231,111,0,0,0,0,3,4,4,0,4,0,8,4,207500
925,0,3,110,965,1,2,0,3,0,0,14,2,2,0,2,4,5,78,27,1,1,12,13,3,0,3,4,2,2,3,0,0,391,3,10,156,358,1,4,1,4,331,0,0,179,0,1,2,0,3,1,0,4,6,0,5,1,63,1,2,214,4,4,2,108,0,0,0,0,0,3,4,4,0,2,2,8,0,175000
926,5,3,64,774,1,2,3,3,4,0,16,2,2,0,5,7,4,104,54,3,1,12,13,1,217,2,4,2,2,3,3,5,0,5,0,650,389,1,0,1,4,408,350,0,775,0,0,2,1,4,1,0,8,6,1,2,3,89,0,3,290,4,4,2,48,84,0,0,0,0,3,4,4,0,4,1,8,4,285000
927,5,3,110,529,1,2,3,3,4,0,14,1,2,0,5,6,4,69,18,1,1,8,8,1,218,3,4,1,3,3,3,1,264,5,0,165,164,1,2,1,4,311,249,0,659,0,0,2,1,4,1,3,7,6,1,2,1,54,1,2,171,4,4,2,0,31,0,0,0,0,3,0,4,0,3,2,8,4,176000
928,0,3,110,756,1,2,3,3,4,0,5,2,2,0,2,7,4,102,51,3,1,12,13,3,0,2,4,2,2,3,0,5,0,5,0,761,654,1,0,1,4,676,0,0,572,0,0,2,0,3,1,0,5,6,1,4,1,87,1,2,200,4,4,2,127,126,0,0,0,0,3,4,4,0,5,3,8,4,236500
929,5,3,110,857,1,2,0,3,0,0,8,2,2,0,5,6,4,98,47,1,1,6,6,1,185,3,4,2,2,3,3,5,0,5,0,574,247,1,2,1,4,235,376,0,745,0,0,2,1,4,1,2,6,6,1,4,3,83,0,2,284,4,4,2,0,0,0,0,0,0,3,4,4,0,10,0,8,4,222000
930,0,3,44,397,1,2,0,1,4,0,23,2,2,0,2,7,4,108,57,1,1,12,13,3,0,2,4,2,2,3,0,2,2,5,0,717,541,1,0,1,4,531,0,0,372,0,0,2,0,3,1,2,5,6,0,5,1,93,0,3,261,4,4,2,46,9,0,0,0,0,3,4,4,0,6,3,8,4,201000
931,0,3,41,422,1,2,3,3,4,0,12,2,2,0,2,4,5,66,15,1,1,12,13,3,0,3,4,1,3,3,3,1,131,4,84,54,217,1,0,1,4,181,0,0,75,0,1,1,0,2,1,3,3,6,0,5,5,51,2,1,122,4,4,2,0,0,0,0,0,0,3,1,4,0,6,3,8,4,117500
932,0,3,55,745,1,2,0,3,0,0,21,8,2,0,2,8,4,107,56,3,1,12,7,2,200,0,4,2,0,1,3,5,0,5,0,769,678,1,0,1,4,701,0,0,620,0,0,2,0,3,1,0,6,6,1,2,1,92,0,3,357,4,4,2,0,150,0,0,0,0,3,4,4,0,2,1,8,4,320000
933,0,3,34,335,1,2,3,3,2,0,5,2,2,0,2,6,4,105,54,1,1,12,13,1,138,2,4,2,2,3,0,2,3,5,0,721,561,1,0,1,4,548,0,0,396,0,0,2,0,3,1,2,4,6,0,5,1,90,1,2,235,4,4,2,118,25,0,0,0,0,3,4,4,0,7,3,8,4,190000
934,0,3,109,1048,1,2,1,1,4,1,12,3,2,0,2,6,6,61,57,0,5,13,14,3,0,3,4,1,2,3,1,2,188,5,0,79,39,1,0,1,4,722,0,0,693,1,0,2,0,4,1,2,7,6,1,2,1,46,1,2,186,4,4,2,0,0,0,0,0,0,3,4,4,0,10,2,8,4,242000
935,1,3,23,130,1,2,0,3,4,0,3,2,2,0,2,3,4,30,3,1,1,8,8,1,63,3,2,2,1,3,2,5,0,5,0,382,42,1,2,1,4,63,0,0,15,0,0,1,0,1,1,3,3,6,0,5,5,39,2,2,205,4,4,2,0,0,5,0,0,0,3,4,4,0,5,0,8,4,79900
936,0,3,38,551,1,2,3,3,4,0,20,2,2,0,2,6,4,104,53,1,1,12,13,3,327,2,4,2,2,3,3,2,426,5,0,212,388,1,0,1,4,385,0,0,221,1,0,2,0,2,1,2,3,6,0,5,1,89,1,2,225,4,4,2,0,29,0,0,0,0,3,4,4,0,7,3,8,4,184900
937,5,3,46,504,1,2,3,3,4,0,21,2,2,0,5,6,4,106,55,1,1,12,13,3,0,2,4,2,2,3,2,2,133,5,0,480,350,1,0,1,4,321,235,0,655,0,0,2,1,3,1,2,6,6,1,2,1,91,1,2,311,4,4,2,0,36,0,0,0,0,3,4,4,0,1,3,8,4,253000
938,5,3,44,368,1,2,3,3,4,0,5,2,2,0,5,6,4,107,56,1,1,12,13,3,0,2,4,2,2,1,2,2,212,5,0,560,507,1,0,1,4,497,83,0,650,0,0,2,1,3,1,2,5,6,0,5,1,92,1,3,399,4,4,2,0,75,0,0,0,0,3,4,4,0,7,0,6,5,239799
939,6,3,110,1039,1,2,3,3,4,0,4,2,2,0,5,6,6,43,0,1,1,8,8,3,0,3,2,1,3,3,2,5,0,5,0,603,297,1,0,1,4,388,366,0,781,0,0,2,0,4,1,3,8,6,2,4,1,28,2,1,74,4,4,2,20,0,116,0,0,0,3,4,4,0,5,4,0,4,244400
940,10,3,26,835,1,2,0,3,4,0,11,2,2,2,2,5,4,77,26,1,1,9,10,3,0,3,4,1,3,3,1,4,468,3,76,246,648,1,4,1,4,664,0,0,544,0,0,2,0,4,2,3,6,6,0,5,1,62,2,2,238,4,4,2,11,0,0,0,0,0,3,4,4,0,6,0,8,4,150900
941,5,3,110,367,1,2,0,3,2,0,8,8,2,0,5,6,4,100,49,1,1,12,13,1,197,2,4,2,2,3,3,0,393,5,0,124,270,1,0,1,4,255,315,0,691,1,0,2,1,3,1,2,6,6,1,4,3,85,1,2,95,4,4,2,0,0,0,8,0,0,3,0,4,0,5,3,8,4,214000
942,10,3,13,245,1,2,0,3,4,0,7,2,2,2,2,3,2,78,27,1,1,8,8,3,0,3,4,2,2,3,1,2,606,5,0,0,531,1,4,1,4,520,0,0,361,2,0,2,0,4,2,3,6,6,0,5,6,97,3,0,0,5,5,0,202,0,0,0,0,0,3,4,4,0,7,1,7,0,150000
943,10,3,71,1041,1,2,3,2,4,0,11,2,2,2,2,4,3,68,17,1,1,6,10,3,0,3,4,1,3,3,0,5,0,5,0,747,617,1,4,1,4,616,0,0,479,0,0,2,0,4,2,3,6,6,0,5,1,53,2,2,240,4,4,1,0,0,0,0,0,0,3,4,4,0,5,1,8,4,143000
944,0,3,110,929,1,2,0,3,1,0,23,2,2,0,7,5,5,59,8,1,1,6,6,1,278,3,4,1,3,3,3,2,27,4,69,218,158,1,2,1,0,475,0,0,304,0,1,1,0,3,1,2,5,6,1,2,2,44,1,2,202,4,4,2,0,99,0,0,54,0,3,4,4,0,0,3,0,0,137500
945,4,4,69,381,1,2,3,3,0,0,17,2,2,0,0,4,5,5,46,3,1,12,13,3,0,3,4,0,3,3,3,3,525,5,0,0,332,1,4,1,4,378,78,3,610,0,0,1,0,2,1,3,5,6,0,5,5,49,2,2,145,4,4,2,15,0,101,0,0,0,3,3,4,0,8,3,8,4,124900
946,8,3,41,295,1,2,3,3,4,0,12,2,2,0,7,4,5,60,9,1,1,6,6,1,79,3,2,1,3,3,0,0,383,1,60,39,369,1,4,1,4,346,0,0,192,1,0,1,0,3,1,3,4,6,1,4,1,45,1,1,361,4,4,2,36,0,0,0,0,0,3,4,4,0,2,0,8,4,143000
947,0,3,56,932,1,2,3,3,4,0,23,2,2,0,2,7,4,103,53,3,1,12,13,1,154,2,4,2,2,3,0,2,579,5,0,193,608,1,0,1,4,614,0,0,477,1,0,2,0,3,1,2,7,6,1,2,1,88,0,3,365,4,4,2,0,178,0,0,0,0,3,4,4,0,10,1,8,4,270000
948,5,3,36,911,1,2,0,3,4,0,5,2,2,0,5,6,4,103,52,1,1,12,13,1,89,2,4,2,2,3,4,5,0,5,0,564,225,1,0,1,4,190,225,0,567,0,0,2,1,3,1,2,5,6,1,4,1,88,1,2,160,4,4,2,78,81,0,0,0,0,3,4,4,0,1,0,8,4,192500
949,0,3,49,462,1,2,3,3,4,0,14,2,2,0,2,5,6,73,56,3,1,9,10,3,0,3,4,1,3,3,3,0,484,5,0,97,382,1,4,1,4,492,0,0,328,1,0,1,1,3,1,2,3,6,1,4,1,58,1,2,303,4,4,2,0,0,0,0,0,0,3,4,4,0,2,4,8,4,197500
950,0,3,31,202,1,2,3,3,4,0,12,2,2,0,2,4,7,51,52,1,1,12,13,3,0,3,4,1,3,3,3,0,169,1,27,194,185,1,2,1,4,139,0,0,50,1,0,1,0,3,1,2,3,6,0,5,5,66,1,2,327,4,4,2,119,0,0,0,0,0,3,4,4,0,6,1,8,4,129000
951,0,2,31,253,1,2,3,3,0,0,20,2,2,0,2,4,4,66,15,1,1,12,13,3,0,3,4,1,3,3,3,1,318,5,0,101,162,1,2,1,4,212,0,0,93,1,0,1,0,3,1,3,4,6,0,5,5,65,2,1,50,4,4,2,244,0,0,0,0,0,3,2,4,0,6,0,8,0,119900
952,9,3,31,202,1,2,3,3,4,0,5,2,2,0,6,4,7,73,53,1,1,14,6,3,0,3,2,1,2,3,0,2,332,5,0,44,122,1,2,1,4,76,0,0,20,0,1,1,0,2,1,3,3,6,0,5,5,60,0,1,98,4,4,2,118,0,0,0,0,0,3,2,4,0,3,3,8,4,133900
953,5,3,110,678,1,2,0,3,4,1,11,2,2,0,5,4,3,70,19,1,1,6,6,1,151,3,4,1,3,3,0,0,270,3,41,5,132,1,0,1,4,366,205,0,652,0,1,2,1,4,1,3,5,3,1,3,1,55,1,2,207,4,4,2,193,149,0,0,0,0,3,2,2,3,8,2,8,4,172000
954,10,3,6,466,1,2,0,3,1,0,7,2,2,2,6,5,4,76,25,0,5,14,10,1,164,3,4,1,2,1,1,2,472,5,0,0,233,1,4,1,4,224,0,0,100,0,2,2,0,4,0,3,2,6,0,5,6,97,3,0,0,5,5,2,0,0,0,0,0,0,3,4,4,0,9,0,8,1,127500
